generations	U	S_0	A_0	O_0	fitness_function	fit_s	fit_h	mean_hetloci	var_hetloci	mean_homloci	var_homloci	mean_totmuts	var_totmuts	var_mean_totmuts	w_self	w_apomixis	w_outcross	w_popmean	IBD	S_secondary
  302	2	0.24	0	0.76	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25968e-36	0	1	0.76	1	1.97674e-36
  302	2	0.26	0	0.74	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25968e-36	0	1	0.74	1	2.19935e-36
  303	2	0.28	0	0.72	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25967e-36	0	1	0.72	1	2.43432e-36
  303	2	0.3	0	0.7	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25967e-36	0	1	0.7	1	2.68272e-36
  303	2	0.32	0	0.68	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25967e-36	0	1	0.68	1	2.94573e-36
  303	2	0.34	0	0.66	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25967e-36	0	1	0.66	1	3.22468e-36
  303	2	0.36	0	0.64	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25967e-36	0	1	0.64	1	3.52106e-36
  303	2	0.38	0	0.62	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25967e-36	0	1	0.62	1	3.83657e-36
  303	2	0.4	0	0.6	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25967e-36	0	1	0.6	1	4.17311e-36
  303	2	0.42	0	0.58	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25967e-36	0	1	0.58	1	4.53287e-36
  303	2	0.44	0	0.56	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25967e-36	0	1	0.56	1	4.91831e-36
  303	2	0.46	0	0.54	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25967e-36	0	1	0.54	1	5.33231e-36
  303	2	0.48	0	0.52	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25967e-36	0	1	0.52	1	5.77816e-36
  303	2	0.5	0	0.5	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25967e-36	0	1	0.5	1	6.25967e-36
  303	2	0.52	0	0.48	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25967e-36	0	1	0.48	1	6.78131e-36
  303	2	0.54	0	0.46	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25967e-36	0	1	0.46	1	7.34831e-36
  303	2	0.56	0	0.44	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25967e-36	0	1	0.44	1	7.96686e-36
  303	2	0.58	0	0.42	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25968e-36	0	1	0.42	1	8.64431e-36
  303	2	0.6	0	0.4	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25968e-36	0	1	0.4	1	9.38952e-36
  303	2	0.62	0	0.38	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.25968e-36	0	1	0.38	1	1.02132e-35
  303	2	0.64	0	0.36	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	6.2598e-36	0	1	0.36	1	1.11285e-35
  303	2	0.66	0	0.34	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	3.25683e-29	0	1	0.34	1	6.32208e-29
  304	2	0.68	0	0.32	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	1.55795e-17	0	1	0.32	1	3.31065e-17
  304	2	0.7	0	0.3	multiplicative	1	0	463.422	337.316	0	0	463.422	337.316	0.72788	2.44874e-05	0	1	0.300017	0.999976	5.7134e-05
  307	2	0.72	0	0.28	multiplicative	1	0	463.422	337.328	0	0	463.422	337.328	0.727906	0.364142	0	1	0.542182	0.635858	0.483568
  269	2	0.74	0	0.26	multiplicative	1	0	28.5609	126.218	0	0	28.5609	126.218	4.41926	0.0269977	0	1	0.279978	0.973002	0.0713567
  125	2	0.76	0	0.24	multiplicative	1	0	9.55845	30.3598	0	0	9.55845	30.3598	3.17623	0.103703	0	1	0.318814	0.896297	0.247211
  79	2	0.78	0	0.22	multiplicative	1	0	6.95192	19.0517	0	0	6.95192	19.0517	2.74049	0.150413	0	1	0.337322	0.849587	0.347805
  62	2	0.8	0	0.2	multiplicative	1	0	5.70251	14.1039	0	0	5.70251	14.1039	2.47329	0.184102	0	1	0.347282	0.815898	0.424099
  51	2	0.82	0	0.18	multiplicative	1	0	4.88825	11.0777	0	0	4.88825	11.0777	2.26618	0.211777	0	1	0.353657	0.788223	0.491033
  44	2	0.84	0	0.16	multiplicative	1	0	4.28882	8.96279	0	0	4.28882	8.96279	2.0898	0.235771	0	1	0.358048	0.764229	0.553132
  38	2	0.86	0	0.14	multiplicative	1	0	3.81765	7.37486	0	0	3.81765	7.37486	1.93178	0.257183	0	1	0.361177	0.742817	0.612378
  33	2	0.88	0	0.12	multiplicative	1	0	3.43176	6.12778	0	0	3.43176	6.12778	1.78561	0.276635	0	1	0.363439	0.723365	0.669821
  32	2	0.9	0	0.1	multiplicative	1	0	3.10669	5.11773	0	0	3.10669	5.11773	1.64733	0.294524	0	1	0.365071	0.705476	0.726081
  32	2	0.92	0	0.08	multiplicative	1	0	2.82714	4.28104	0	0	2.82714	4.28104	1.51426	0.31112	0	1	0.36623	0.68888	0.781558
  31	2	0.94	0	0.06	multiplicative	1	0	2.58293	3.57594	0	0	2.58293	3.57594	1.38445	0.32662	0	1	0.367023	0.67338	0.836522
  30	2	0.96	0	0.04	multiplicative	1	0	2.36692	2.97363	0	0	2.36692	2.97363	1.25633	0.341173	0	1	0.367526	0.658827	0.891164
  29	2	0.98	0	0.02	multiplicative	1	0	2.17391	2.45341	0	0	2.17391	2.45341	1.12857	0.354895	0	1	0.367797	0.645105	0.945622
  28	2	1	0	0	multiplicative	1	0	2	2	0	0	2	2	1	0.367879	0	0	0.367879	0	1
